id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,Yearly_availability,host_type
4387152,Brooklyn,Williamsburg,40.71142,-73.95535,Entire home/apt,160,3,87,1.63,1,302,single
24267208,Brooklyn,Bedford-Stuyvesant,40.67952,-73.91296,Private room,70,1,90,5.99,3,31,casual
26352096,Queens,Elmhurst,40.73885,-73.87676,Private room,74,1,11,0.93,1,0,single
15807946,Queens,Maspeth,40.73529,-73.90219,Private room,65,4,0,,3,0,casual
28752251,Manhattan,Chelsea,40.74184,-74.00108,Private room,91,1,10,1.09,1,0,single
15755439,Brooklyn,Windsor Terrace,40.65237,-73.97365,Entire home/apt,90,7,1,0.05,2,210,casual
17877959,Brooklyn,Flatlands,40.62723,-73.92635,Entire home/apt,75,2,38,1.38,3,363,casual
9110135,Manhattan,East Harlem,40.79311,-73.93928,Entire home/apt,110,1,85,1.9,1,304,single
26303788,Manhattan,Washington Heights,40.84911,-73.93097,Private room,59,2,5,0.44,1,216,single
33820675,Queens,Kew Gardens,40.70927,-73.82948,Private room,50,2,5,1.88,5,319,casual
19605856,Manhattan,Upper West Side,40.8023,-73.96688,Private room,101,5,2,0.08,1,0,single
4386718,Manhattan,Upper West Side,40.78749,-73.97087,Entire home/apt,175,21,1,0.02,1,0,single
33560308,Brooklyn,Bedford-Stuyvesant,40.68395,-73.92998,Entire home/apt,113,5,8,2.55,2,101,casual
12064423,Brooklyn,Bedford-Stuyvesant,40.68464,-73.95002,Private room,45,4,1,0.03,1,0,single
23892803,Brooklyn,Bedford-Stuyvesant,40.68215,-73.93644,Entire home/apt,95,4,4,0.31,1,9,single
2031495,Manhattan,Upper West Side,40.79675,-73.96916,Private room,100,3,11,0.16,1,0,single
25255214,Brooklyn,Sunset Park,40.65986,-73.99684,Entire home/apt,260,4,2,0.18,1,3,single
34255740,Manhattan,Chelsea,40.74475,-74.00108,Entire home/apt,134,7,3,2.65,1,13,single
35267420,Queens,Jamaica,40.67621,-73.78279,Entire home/apt,160,3,0,,1,77,single
3091872,Brooklyn,Greenpoint,40.7245,-73.95022,Entire home/apt,100,14,1,0.04,1,0,single
32935473,Queens,Ditmars Steinway,40.77205,-73.91759,Private room,55,2,8,2.26,2,110,casual
32681549,Manhattan,Upper West Side,40.78133,-73.98132,Private room,305,1,0,,10,271,professional
15050192,Brooklyn,Bedford-Stuyvesant,40.68201,-73.95553,Entire home/apt,150,30,6,0.18,1,0,single
8662997,Brooklyn,Williamsburg,40.71871,-73.95862,Entire home/apt,285,2,53,1.2,1,13,single
15686751,Brooklyn,Williamsburg,40.70604,-73.94307,Private room,55,3,4,0.13,1,0,single
21440605,Manhattan,Hell's Kitchen,40.76457,-73.99082,Private room,119,1,52,2.5,3,159,casual
21643702,Brooklyn,Williamsburg,40.7074,-73.941,Private room,43,1,36,1.97,1,0,single
3136535,Manhattan,Upper East Side,40.76299,-73.96166,Entire home/apt,150,5,10,0.16,1,0,single
13464667,Manhattan,Midtown,40.74562,-73.98538,Private room,79,99,0,,3,364,casual
20363178,Brooklyn,Brownsville,40.67287,-73.9105,Private room,50,4,67,2.89,2,0,casual
20795854,Brooklyn,Bedford-Stuyvesant,40.68181,-73.94214,Entire home/apt,250,1,3,0.14,1,51,single
9128491,Brooklyn,Crown Heights,40.67846,-73.96242,Private room,60,4,2,0.05,1,0,single
6716695,Brooklyn,Williamsburg,40.70873,-73.95219,Private room,65,1,107,2.17,1,0,single
8411226,Manhattan,Harlem,40.82355,-73.94881,Private room,50,2,0,,1,0,single
18297633,Brooklyn,East Flatbush,40.63676,-73.95033,Private room,150,2,0,,1,0,single
31982527,Queens,Astoria,40.77161,-73.92063,Entire home/apt,144,2,19,5.33,1,18,single
31896339,Bronx,Throgs Neck,40.82688,-73.81899,Private room,40,3,11,2.06,1,0,single
35188790,Brooklyn,Bushwick,40.68675,-73.909,Private room,60,1,3,3.0,2,178,casual
3715824,Manhattan,East Village,40.72669,-73.98419,Entire home/apt,129,2,179,2.99,1,179,single
2581456,Manhattan,East Harlem,40.79249,-73.94592,Entire home/apt,120,7,0,,1,6,single
7178887,Brooklyn,Park Slope,40.67267,-73.97871,Private room,65,1,0,,1,0,single
9756729,Brooklyn,Bedford-Stuyvesant,40.6801,-73.92873,Entire home/apt,60,13,0,,1,0,single
29701500,Manhattan,Chelsea,40.73798,-73.99253,Entire home/apt,200,3,10,1.35,1,263,single
35115612,Manhattan,Morningside Heights,40.8019,-73.95924,Private room,210,1,1,1.0,3,86,casual
16163672,Manhattan,Upper East Side,40.7732,-73.95857,Private room,100,2,14,0.46,1,0,single
7094976,Brooklyn,Crown Heights,40.67101,-73.9525,Private room,44,4,0,,1,0,single
6048412,Manhattan,Upper East Side,40.77727,-73.95089,Entire home/apt,150,2,0,,1,0,single
35771989,Brooklyn,Clinton Hill,40.69333,-73.965,Private room,80,7,0,,2,37,casual
16388417,Manhattan,Hell's Kitchen,40.76217,-73.99105,Private room,100,3,0,,1,0,single
15114512,Brooklyn,Sheepshead Bay,40.60892,-73.96221,Private room,65,3,14,0.41,2,156,casual
17478246,Brooklyn,Williamsburg,40.71499,-73.94634,Private room,65,1,14,0.49,1,0,single
22579760,Queens,Forest Hills,40.72616,-73.84328,Private room,78,1,15,0.96,1,178,single
32595900,Manhattan,East Village,40.72467,-73.98836,Private room,90,2,6,1.7,2,0,casual
24849193,Manhattan,Morningside Heights,40.80672,-73.96713,Private room,125,6,3,0.22,1,34,single
26552951,Manhattan,Chelsea,40.74259,-73.99589,Entire home/apt,249,29,0,,96,230,professional
3685433,Brooklyn,Clinton Hill,40.69494,-73.96888,Entire home/apt,100,5,7,0.12,1,0,single
35146846,Manhattan,Harlem,40.82693,-73.95142,Entire home/apt,80,60,0,,1,311,single
16330737,Brooklyn,Fort Greene,40.69601,-73.97114,Entire home/apt,220,6,7,0.23,2,5,casual
6760295,Brooklyn,Greenpoint,40.73511,-73.95551,Private room,75,7,1,0.03,1,0,single
35193203,Brooklyn,Bushwick,40.7005,-73.92412,Entire home/apt,100,4,0,,1,5,single
28661866,Brooklyn,Bushwick,40.70124,-73.92013,Private room,50,30,0,,17,131,professional
22081938,Manhattan,East Harlem,40.80147,-73.94451,Private room,60,3,40,2.11,2,78,casual
33822605,Brooklyn,Bedford-Stuyvesant,40.6783,-73.91055,Shared room,35,1,3,1.11,17,77,professional
14928996,Brooklyn,Williamsburg,40.71449,-73.96311,Private room,75,2,8,0.23,5,0,casual
23860039,Brooklyn,Williamsburg,40.71113,-73.95675,Private room,66,10,1,0.08,1,0,single
11496968,Brooklyn,Fort Greene,40.69277,-73.97449,Entire home/apt,170,1,12,0.3,1,0,single
32595489,Queens,Rosedale,40.6684,-73.73563,Private room,42,5,2,0.9,2,178,casual
29412375,Brooklyn,Clinton Hill,40.68303,-73.95988,Private room,139,1,1,0.14,1,83,single
1026565,Brooklyn,Park Slope,40.67651,-73.98007,Entire home/apt,125,2,45,0.66,1,0,single
30477526,Manhattan,Harlem,40.80242,-73.95372,Entire home/apt,275,2,6,0.95,1,252,single
13358265,Manhattan,Upper West Side,40.778,-73.97912,Entire home/apt,200,2,117,3.24,1,34,single
24116631,Manhattan,Washington Heights,40.84884,-73.93199,Entire home/apt,82,7,0,,1,0,single
32546587,Manhattan,Nolita,40.72106,-73.99501,Private room,67,30,0,,5,137,casual
9511490,Brooklyn,Williamsburg,40.70766,-73.94739,Private room,60,3,6,0.14,2,188,casual
9387436,Brooklyn,Bedford-Stuyvesant,40.68925,-73.94462,Private room,130,2,16,0.41,1,262,single
20900400,Brooklyn,Williamsburg,40.71967,-73.96001,Entire home/apt,155,2,6,0.27,1,4,single
7581611,Brooklyn,Williamsburg,40.70461,-73.93845,Private room,50,21,16,0.34,1,0,single
805028,Brooklyn,Boerum Hill,40.68418,-73.98039,Entire home/apt,200,4,13,0.22,1,0,single
6467509,Manhattan,Chinatown,40.71507,-73.99033,Entire home/apt,245,4,27,0.58,1,0,single
7769782,Brooklyn,Bedford-Stuyvesant,40.68053,-73.90879,Private room,63,1,4,2.18,1,240,single
19847831,Manhattan,Upper East Side,40.77927,-73.94918,Entire home/apt,140,7,3,0.13,1,0,single
29392426,Queens,Astoria,40.77029,-73.91881,Entire home/apt,110,5,1,0.16,4,173,casual
20278421,Brooklyn,Bedford-Stuyvesant,40.68838,-73.92208,Private room,45,2,10,0.51,2,34,casual
436916,Manhattan,Harlem,40.82669,-73.94281,Private room,55,2,7,0.08,1,0,single
32795950,Staten Island,Mariners Harbor,40.6396,-74.1661,Private room,63,1,10,2.65,1,179,single
24699739,Brooklyn,South Slope,40.66807,-73.9906,Private room,40,5,7,0.49,2,0,casual
34022109,Manhattan,Washington Heights,40.84221,-73.93705,Entire home/apt,90,4,4,1.88,1,51,single
35228252,Manhattan,East Village,40.7267,-73.97965,Entire home/apt,205,1,1,0.81,1,349,single
9918963,Brooklyn,Fort Greene,40.68974,-73.97316,Entire home/apt,124,2,20,0.49,1,0,single
9093358,Manhattan,Upper East Side,40.76717,-73.95317,Entire home/apt,250,2,3,0.07,1,0,single
35795510,Brooklyn,Bushwick,40.70318,-73.92636,Entire home/apt,120,3,0,,1,177,single
7791635,Bronx,Eastchester,40.88001,-73.8345,Private room,62,2,5,0.12,13,320,professional
33711735,Manhattan,Financial District,40.70793,-74.01043,Entire home/apt,229,2,11,4.52,327,341,professional
23683049,Manhattan,Harlem,40.82733,-73.94937,Entire home/apt,245,3,28,1.74,1,272,single
18308486,Brooklyn,Bedford-Stuyvesant,40.69531,-73.93276,Private room,180,2,31,1.16,2,131,casual
30511873,Manhattan,Hell's Kitchen,40.75611,-73.99386,Entire home/apt,130,4,2,0.52,2,0,casual
18540170,Bronx,Highbridge,40.84289,-73.92688,Private room,100,2,107,4.12,5,344,casual
14239259,Manhattan,West Village,40.73342,-74.00362,Entire home/apt,200,2,0,,1,0,single
22986519,Manhattan,Lower East Side,40.71884,-73.98354,Private room,160,4,23,2.29,1,102,single
20755691,Manhattan,Midtown,40.75145,-73.97011,Entire home/apt,175,30,0,,33,365,professional
4375375,Manhattan,East Harlem,40.80006,-73.9459,Entire home/apt,200,5,0,,1,0,single
11378564,Brooklyn,Greenpoint,40.72555,-73.95323,Entire home/apt,176,3,122,3.63,1,54,single
21483857,Manhattan,Upper East Side,40.76369,-73.96122,Entire home/apt,200,30,1,0.07,87,364,professional
22339757,Brooklyn,Bushwick,40.68666,-73.91466,Private room,67,2,27,1.55,10,359,professional
23548260,Manhattan,Chelsea,40.74248,-73.99568,Entire home/apt,96,1,32,2.03,1,2,single
15001872,Brooklyn,Bushwick,40.69078,-73.92167,Private room,70,1,109,3.19,1,364,single
7985537,Brooklyn,Prospect-Lefferts Gardens,40.65798,-73.95985,Private room,83,3,14,0.31,1,0,single
33784647,Brooklyn,Williamsburg,40.71704,-73.95799,Private room,89,1,1,1.0,1,44,single
27137301,Brooklyn,Bedford-Stuyvesant,40.68652,-73.94848,Private room,46,3,5,0.47,1,0,single
36426720,Manhattan,Hell's Kitchen,40.75579,-73.99094,Shared room,260,1,0,,2,168,casual
28313344,Manhattan,Harlem,40.8224,-73.94241,Private room,70,2,14,1.4,4,238,casual
31403932,Queens,Elmhurst,40.73998,-73.86802,Private room,28,1,12,3.03,3,236,casual
12782370,Manhattan,Hell's Kitchen,40.76153,-73.98915,Entire home/apt,244,2,176,4.57,1,282,single
2181941,Manhattan,Harlem,40.81562,-73.94426,Entire home/apt,112,3,22,0.34,1,313,single
20583769,Brooklyn,Brownsville,40.66034,-73.91416,Private room,49,2,6,2.2,5,191,casual
21660742,Brooklyn,Fort Greene,40.68558,-73.96965,Entire home/apt,150,5,0,,1,0,single
21779257,Manhattan,Harlem,40.82738,-73.94559,Private room,50,3,1,0.05,1,0,single
32664982,Brooklyn,Williamsburg,40.71558,-73.94877,Private room,95,2,14,3.44,1,32,single
10338839,Queens,Edgemere,40.59606,-73.77882,Entire home/apt,180,1,19,0.54,1,361,single
2978421,Manhattan,Chinatown,40.71433,-73.99028,Entire home/apt,125,2,11,0.27,1,0,single
13962117,Brooklyn,Bedford-Stuyvesant,40.69297,-73.95952,Entire home/apt,115,7,9,0.4,1,14,single
23700385,Manhattan,Inwood,40.86302,-73.92982,Entire home/apt,91,1,2,0.13,3,0,casual
13563766,Brooklyn,Prospect Heights,40.67937,-73.96838,Private room,70,1,0,,1,0,single
5567278,Manhattan,West Village,40.73296,-74.00235,Entire home/apt,220,3,118,2.26,1,180,single
251277,Manhattan,Upper West Side,40.78558,-73.9726,Private room,140,1,176,1.89,1,300,single
25380780,Manhattan,Harlem,40.81215,-73.95129,Private room,150,2,15,1.25,1,57,single
12129245,Queens,Astoria,40.76703,-73.9166,Private room,59,1,0,,1,0,single
35336938,Queens,Springfield Gardens,40.6626,-73.76349,Private room,90,1,1,1.0,6,365,professional
69921,Brooklyn,Bushwick,40.70514,-73.91922,Private room,70,5,47,0.49,1,203,single
36485609,Manhattan,Hell's Kitchen,40.75751,-73.99112,Shared room,55,1,0,,6,2,professional
15511695,Brooklyn,Bushwick,40.70012,-73.93775,Private room,74,3,16,0.48,2,131,casual
31120894,Brooklyn,Greenpoint,40.72706,-73.95439,Private room,55,7,2,0.38,1,0,single
3153140,Staten Island,St. George,40.64553,-74.08323,Entire home/apt,195,3,105,1.73,1,204,single
15307603,Bronx,Bronxdale,40.85236,-73.86632,Private room,35,1,114,3.48,1,0,single
531258,Manhattan,Greenwich Village,40.7311,-73.99913,Entire home/apt,165,30,19,0.23,1,259,single
16206077,Brooklyn,Williamsburg,40.71157,-73.95846,Entire home/apt,185,8,2,0.07,1,59,single
27831194,Manhattan,Midtown,40.75498,-73.96426,Entire home/apt,212,29,0,,96,203,professional
33500813,Manhattan,East Harlem,40.78499,-73.94588,Entire home/apt,159,1,15,5.11,1,152,single
8471063,Manhattan,Kips Bay,40.74088,-73.98285,Shared room,65,1,8,0.17,1,0,single
6688780,Manhattan,Marble Hill,40.87495,-73.90982,Private room,45,2,1,0.02,1,0,single
28891558,Queens,Woodside,40.74258,-73.9031,Private room,55,30,2,0.32,37,1,professional
14138066,Queens,Jackson Heights,40.74935,-73.88332,Shared room,23,1,0,,1,0,single
26896906,Queens,Hollis,40.71446,-73.75968,Private room,75,2,21,1.77,2,65,casual
9609246,Manhattan,Murray Hill,40.74899,-73.97301,Private room,119,1,1,0.02,1,0,single
20552544,Brooklyn,Flatbush,40.65265,-73.96559,Private room,47,1,18,0.8,1,0,single
14159853,Manhattan,Nolita,40.7232,-73.9946,Private room,67,1,86,2.5,1,45,single
29232781,Brooklyn,Bushwick,40.70644,-73.9193,Private room,46,2,28,3.22,1,23,single
35790417,Queens,Astoria,40.76019,-73.92489,Entire home/apt,135,3,0,,1,109,single
35026159,Manhattan,Upper West Side,40.7997,-73.95946,Entire home/apt,330,4,5,3.85,1,325,single
29921568,Manhattan,Chinatown,40.71655,-73.99537,Private room,68,30,4,0.64,2,0,casual
2478415,Brooklyn,Red Hook,40.68075,-74.00961,Entire home/apt,134,2,157,2.45,1,264,single
2744185,Manhattan,Harlem,40.81677,-73.94371,Private room,175,3,89,1.41,1,324,single
33532516,Brooklyn,Crown Heights,40.67401,-73.92371,Entire home/apt,225,1,8,2.61,1,178,single
35967171,Manhattan,Hell's Kitchen,40.75707,-73.99764,Private room,225,2,0,,1,20,single
20970437,Brooklyn,Bushwick,40.6871,-73.90546,Private room,110,3,26,1.21,4,347,casual
35284472,Queens,Ridgewood,40.70161,-73.90484,Private room,42,2,3,2.65,1,0,single
19362079,Brooklyn,Carroll Gardens,40.67811,-74.00102,Entire home/apt,160,2,52,2.16,1,9,single
20191974,Brooklyn,Williamsburg,40.71041,-73.95773,Entire home/apt,200,3,0,,1,0,single
7542840,Manhattan,Upper West Side,40.79452,-73.97065,Private room,75,1,12,0.27,1,0,single
21982758,Brooklyn,Clinton Hill,40.68165,-73.96006,Entire home/apt,110,3,15,0.83,1,3,single
3394314,Brooklyn,Greenpoint,40.71959,-73.95153,Entire home/apt,120,30,77,1.3,1,3,single
29126674,Brooklyn,Bushwick,40.70752,-73.92217,Entire home/apt,120,2,9,1.03,1,0,single
35493691,Manhattan,East Harlem,40.79495,-73.93335,Entire home/apt,89,24,0,,2,36,casual
18745141,Brooklyn,Crown Heights,40.67064,-73.9178,Private room,39,1,41,1.57,10,218,professional
22652572,Brooklyn,Gowanus,40.67968,-73.99066,Private room,125,2,50,3.19,1,80,single
3698241,Manhattan,Upper East Side,40.77688,-73.95616,Private room,74,3,60,1.0,5,169,casual
24037479,Manhattan,East Village,40.72578,-73.98763,Entire home/apt,119,3,8,0.58,1,41,single
36279837,Brooklyn,Williamsburg,40.71299,-73.96559,Entire home/apt,280,2,0,,1,318,single
7696645,Brooklyn,Navy Yard,40.69855,-73.97595,Entire home/apt,215,4,99,2.09,1,0,single
24387826,Manhattan,Chinatown,40.7139,-73.9912,Private room,90,2,60,4.35,1,1,single
9231341,Brooklyn,Bedford-Stuyvesant,40.69436,-73.93144,Private room,100,1,0,,1,0,single
32816601,Brooklyn,Cypress Hills,40.67915,-73.89986,Entire home/apt,135,2,20,5.56,1,297,single
1598863,Manhattan,East Village,40.72694,-73.98304,Entire home/apt,200,5,10,0.14,1,0,single
16855055,Brooklyn,Williamsburg,40.70669,-73.94648,Private room,85,1,16,0.55,1,7,single
21178117,Queens,Flushing,40.75379,-73.83011,Private room,58,3,20,0.97,3,88,casual
22409377,Brooklyn,Bushwick,40.68684,-73.91001,Private room,35,1,0,,1,0,single
16928488,Brooklyn,Bedford-Stuyvesant,40.68438,-73.95299,Entire home/apt,150,2,33,1.21,1,80,single
36131784,Brooklyn,Prospect Heights,40.68077,-73.97489,Entire home/apt,250,1,0,,2,175,casual
2565087,Brooklyn,Williamsburg,40.70819,-73.94813,Private room,65,9,12,0.19,1,0,single
26002246,Manhattan,Upper East Side,40.76018,-73.9608,Entire home/apt,117,30,0,,8,339,professional
24247380,Brooklyn,Crown Heights,40.6735,-73.95562,Private room,45,1,0,,1,0,single
21890848,Brooklyn,Flatbush,40.63531,-73.96546,Private room,55,2,3,0.16,1,65,single
30973590,Brooklyn,Bushwick,40.69078,-73.90504,Shared room,32,30,0,,8,365,professional
25852200,Manhattan,Hell's Kitchen,40.76353,-73.98839,Shared room,69,1,24,1.84,3,208,casual
15482512,Brooklyn,Bedford-Stuyvesant,40.69349,-73.94439,Private room,50,1,171,5.17,4,0,casual
11864530,Manhattan,Harlem,40.82403,-73.95379,Private room,75,20,18,0.67,2,232,casual
12003048,Manhattan,Hell's Kitchen,40.76685,-73.98363,Entire home/apt,239,30,0,,121,352,professional
7349421,Manhattan,Harlem,40.82606,-73.94659,Private room,78,1,4,0.09,2,55,casual
6716444,Manhattan,East Village,40.72879,-73.98575,Private room,100,7,2,0.04,1,0,single
16508710,Queens,Glendale,40.70419,-73.88558,Private room,40,2,2,0.06,1,0,single
35593963,Manhattan,Hell's Kitchen,40.75612,-73.99263,Entire home/apt,209,3,1,1.0,1,68,single
24780277,Brooklyn,Prospect-Lefferts Gardens,40.66247,-73.95011,Entire home/apt,200,4,1,0.07,1,21,single
18291430,Manhattan,Marble Hill,40.87492,-73.91164,Private room,44,5,18,0.69,1,349,single
25719557,Queens,Maspeth,40.71301,-73.90716,Entire home/apt,149,3,8,0.61,2,350,casual
16085088,Brooklyn,Flatlands,40.62876,-73.92203,Private room,34,2,94,3.14,2,70,casual
15628789,Brooklyn,Bay Ridge,40.63461,-74.02451,Entire home/apt,126,1,188,5.81,1,295,single
11782120,Manhattan,Hell's Kitchen,40.76452,-73.99439,Entire home/apt,200,4,107,2.73,1,203,single
30352717,Brooklyn,Williamsburg,40.71038,-73.94779,Private room,49,7,0,,1,0,single
22258159,Queens,Ridgewood,40.70117,-73.90666,Shared room,33,30,1,0.05,4,7,casual
27630335,Brooklyn,Bedford-Stuyvesant,40.691,-73.93837,Entire home/apt,139,1,10,0.94,9,20,professional
21962864,Manhattan,Hell's Kitchen,40.76333,-73.98905,Private room,100,2,5,0.26,1,0,single
12425296,Manhattan,West Village,40.73475,-74.0044,Entire home/apt,250,3,0,,1,0,single
28659175,Brooklyn,Bushwick,40.69933,-73.92079,Private room,50,30,0,,17,327,professional
33439471,Brooklyn,Crown Heights,40.66949,-73.92172,Private room,65,1,6,1.91,2,323,casual
28849818,Manhattan,East Village,40.72272,-73.98379,Entire home/apt,314,30,0,,232,330,professional
14091664,Manhattan,Midtown,40.74572,-73.98285,Entire home/apt,240,2,5,0.14,1,0,single
36445224,Queens,Long Island City,40.76807,-73.93799,Private room,95,2,0,,2,168,casual
18632502,Brooklyn,Carroll Gardens,40.68057,-73.99395,Entire home/apt,125,2,69,2.66,1,275,single
22019519,Manhattan,Midtown,40.76583,-73.98087,Entire home/apt,200,1,1,0.05,2,0,casual
3641819,Brooklyn,Prospect Heights,40.6786,-73.96694,Entire home/apt,175,2,25,0.43,1,2,single
2165107,Manhattan,Upper East Side,40.7604,-73.96029,Entire home/apt,100,6,29,0.47,1,128,single
6662112,Manhattan,Harlem,40.79982,-73.95405,Entire home/apt,140,1,52,1.05,1,222,single
26319688,Brooklyn,Bensonhurst,40.61559,-73.99027,Private room,79,2,0,,4,89,casual
21753773,Brooklyn,East New York,40.66114,-73.88889,Private room,30,3,28,1.43,13,90,professional
35346788,Queens,Astoria,40.75998,-73.926,Entire home/apt,150,1,1,1.0,1,5,single
29231943,Manhattan,East Village,40.72762,-73.98118,Private room,150,7,2,0.23,2,45,casual
13355002,Brooklyn,Canarsie,40.63672,-73.91154,Entire home/apt,120,2,193,5.14,1,254,single
11529142,Manhattan,East Harlem,40.78687,-73.94542,Entire home/apt,120,5,35,1.27,2,303,casual
17368006,Manhattan,Chelsea,40.74819,-73.9954,Private room,82,1,147,5.08,5,292,casual
30200332,Manhattan,Morningside Heights,40.80402,-73.96345,Entire home/apt,266,14,2,0.78,12,86,professional
21437509,Brooklyn,Williamsburg,40.71226,-73.93949,Private room,60,2,48,2.3,1,13,single
30253910,Brooklyn,Williamsburg,40.71146,-73.95632,Private room,55,1,27,3.65,3,0,casual
31986426,Manhattan,Chelsea,40.74415,-73.99483,Entire home/apt,250,3,1,1.0,1,60,single
7111775,Brooklyn,Park Slope,40.66817,-73.98406,Entire home/apt,100,3,5,0.17,1,0,single
11624694,Queens,Ditmars Steinway,40.77536,-73.90781,Entire home/apt,120,1,268,6.78,1,139,single
1445977,Manhattan,East Village,40.7262,-73.97913,Entire home/apt,232,10,2,0.03,1,234,single
1512006,Manhattan,Lower East Side,40.71804,-73.99147,Entire home/apt,299,1,200,2.8,4,100,casual
12699413,Brooklyn,Williamsburg,40.71332,-73.94071,Private room,80,1,0,,1,0,single
22244184,Brooklyn,Williamsburg,40.70755,-73.95314,Private room,100,2,3,0.3,1,0,single
35005936,Manhattan,Murray Hill,40.74451,-73.9727,Entire home/apt,162,29,0,,327,341,professional
